otype;idckkp;name;desc;mdesc;gtype;wh;ph;kkp;wikidata;wikipedia;published;x_wgs84;y_wgs84;wkt_2180
K1.10;LU00732;Muzeum – Zespół Synagogalny we Włodawie;Muzeum mieści się w kompleksie synagogalnym pozostałym po gminie wyznaniowej żydowskiej działającej w mieście do czasu II wojny światowej. W skład zespołu budynków wchodzą: Wielka Synagoga, Mała Synagoga i dom pokahalny. Dział etnograficzny zajmuje się m.in. organizacją ekspozycji prezentujących folklor lokalny (wystawa stała Chłopskie pielgrzymowanie ukazująca kulturę materialną wsi włodawskiej) i folklor kultur egzotycznych. Dział historyczny gromadzi zabytki i dokumenty związane z historią Włodawy i regionu. Dużą część tych pamiątek stanowią judaika.;"Zmieniona nazwę na aktualną. Dawna ""Muzeum Pojezierza Łęczyńsko-Włodawskiego""";area;no;no;yes;Q11787137;pl:Muzeum – Zespół Synagogalny we Włodawie;2024-10-14;23.553142889733625;51.54472154028689;Point (815566.71440975717268884 418517.13739687646739185)
K1.10;PD00694;Muzeum w Tykocinie;Mieści się we wnętrzach Wielkiej Synagogi z 1642 r. i Domu Talmudycznego. Muzeum gromadzi i przechowuje pamiątki bogatej historii Tykocina, w tym szczególnie zabytki kultury żydowskiej, która rozwijała się tutaj od 1522 roku. Natomiast w budynku dawnego Domu Talmudycznego mieszczą się wystawy związane z dawna historią Tykocina i okolic.;o. Muzeum Podlaskiego w Białymstoku;area;no;no;yes;Q11787047;pl:Muzeum w Tykocinie;2024-10-14;22.76705526273577;53.20665495352451;Point (751473.04525572212878615 600114.52839378628414124)
K1.40;MA00070;Cerkiew św. Michała Archanioła w Brunarach;Dawna greckokatolicka cerkiew wzniesiona po 616 r., obecnie kościół w Brunarach.;;area;yes;no;no;Q9187742;pl:Cerkiew św. Michała Archanioła w Brunarach;2024-10-14;21.03254393525137;49.5340386391934;Point (647020.51566151331644505 187162.71163823967799544)
K1.40;PK00071;Cerkiew św. Michała Archanioła w Smolniku;Cerkiew prawosławna, następnie cerkiew greckokatolicka w Smolniku.;;area;yes;no;no;Q9187803;pl:Cerkiew św. Michała Archanioła w Smolniku;2024-10-14;22.687767082341775;49.20961006298839;Point (768491.24055091664195061 155667.68307815422303975)
K1.40;PK00072;Cerkiew św. Michała Archanioła w Turzańsku;Drewniana parafialna cerkiew prawosławna (w swoich dziejach służyła też grekokatolikom i rzymskim katolikom), wzniesiona w latach 1801–1803, znajdująca się w Turzańsku.;;area;yes;no;no;Q9187810;pl:Cerkiew św. Michała Archanioła w Turzańsku;2024-10-14;22.1289301869441;49.3691858935085;Point (727076.35047314979601651 171564.27576008284813724)
K1.20;OP00727;Wiszący żelazny most łańcuchowy w Ozimku;Most, obecnie udostępniony jedynie dla ruchu pieszego, na rzece Mała Panew. Wybudowany w 1827 r. jest najstarszym w Europie kontynentalnej żelaznym mostem wiszącym.;;area;no;yes;no;Q1739931;pl:Most wiszący w Ozimku;2024-10-14;18.212243581256022;50.6763842688066;Point (444356.86646832030965015 312449.68956382106989622)
K1.40;MA0073;Cerkiew św. Paraskewy w Kwiatoniu;Dawna łemkowska cerkiew greckokatolicka. Obecnie używana jako kościół filialny parafii rzymskokatolickiej w Uściu Gorlickim. Należy do najlepiej zachowanych cerkwi łemkowskich w Polsce.;;area;yes;no;no;Q4261794;pl:Cerkiew św. Paraskewy w Kwiatoniu;2024-10-14;21.171281630201285;49.502103611965296;Point (657157.47879817034117877 183893.98113838720018975)
K1.40;LU00746;Cmentarz i pomnik Żołnierzy Korpusu Ochrony Pogranicza z 1939 r. w Wytycznie;Cmentarz z okresu II wojny światowej znajdujący się w Wytycznie, w gminie Urszulin, w powiecie włodawskim. Cmentarz usytuowany przy drodze lokalnej Wytyczno – Wólka Wytycka. Na cmentarzu znajduje się symboliczny grób żołnierzy Korpusu Ochrony Pogranicza poległych w czasie bitwy pod Wytycznem stoczonej 1 października 1939 roku pomiędzy jednostkami KOP dowodzonymi przez generała Wilhelma Orlik-Rückemann, a Armią Czerwoną. Ciała żołnierzy spoczywają głównie na cmentarzu we Włodawie.;;area;no;no;yes;Q9193635;pl:Cmentarz wojenny w Wytycznie;2024-10-14;23.243090835450253;51.44095525962467;Point (794756.43613464455120265 405693.81628963368711993)
K1.40;WP00776;Zespół dworsko-parkowy w Koszutach;Centralnym budynkiem zespołu jest dwór powstały około 1760 r. prawdopodobnie dla Józefa Zabłockiego. Obecny wygląd dworu jest konsekwencją przebudowy przeprowadzonej w 1902 roku.;;area;no;yes;no;Q16541818;pl:Dwór w Koszutach;2024-10-14;17.198709659506765;52.233466178238025;Point (377026.73242427397053689 486797.02377973787952214)
P.3.00;PD00456;Obszar Ochrony Ścisłej (dawny rezerwat ścisły);Ta najcenniejsza część parku narodowego położona jest w centralnej części Puszczy Białowieskiej, w widłach rzek Hwoźnej (od północy) oraz Narewki (od zachodu).;Białowieski Park Narodowy;area;no;no;yes;brak;brak;2024-10-14;23.87406476338484;52.75120216877572;Point (828772.65185853734146804 553983.55312009202316403)
K1.20;WP00748;Wzgórze św. Wojciecha w Poznaniu;Wzniesienie w Poznaniu, na Pojezierzu Poznańskim, w dzielnicy Święty Wojciech, w obrębie Osiedla Stare Miasto. W jego obrębie znajdują się: kościół św. Wojciecha (od 1222 r.), Kościół św. Józefa i klasztor karmelitów bosych w Poznaniu, klasztor klauzurowy sióstr karmelitanek (Św. Wojciech).;;area;no;no;yes;Q9381109;pl:Wzgórze Świętego Wojciecha;2024-10-14;16.93081199088588;52.41372982016266;Point (359312.43174037290737033 507326.72179718455299735)
K1.20;MZ00749;Zamek książąt mazowieckich w Płocku;Wzniesiony na początku XIV wieku przez Bolesława II mazowieckiego i rozbudowany przez Kazimierza Wielkiego. W zamku znajduje się siedziba Muzeum Diecezjalnego w Płocku.;;area;no;no;yes;Q9386589;pl:Zamek książąt mazowieckich w Płocku;2024-10-14;19.68865656913036;52.541310426624825;Point (546689.98447649495210499 519722.73982044210424647)
K1.10;MA00719;Kopalnia Soli w Wieliczce;Kopalnia soli kamiennej, w Wieliczce pod Krakowem. Od XIII wieku do 1772r. wspólnie z kopalnią soli „Bochnia” wchodziła w skład żup krakowskich. Początki eksploatacji sięgają epoki środkowego neolitu (3 tys. lat p.n.e.). Na przełomie XII i XIII wieku rozpoczęto drążenie głębszych studni.;;area;yes;yes;yes;Q454019;pl:Kopalnia Soli „Wieliczka”;2024-10-14;20.055494397020475;49.98331218962625;Point (575646.93088450969662517 235647.24147230264497921)
K1.20;PM00689;Twierdza Wisłoujście;Zabytkowa twierdza w Gdańsku nad Martwą Wisłą, dawniej położona przy głównym wejściu do portu gdańskiego. W konstrukcji twierdzy widać różne style architektoniczne (począwszy od gotyku), techniki i materiały budowlane. Jest najstarszą fortyfikacją nadmorską na wybrzeżu polskim. Najstarsza znana wzmianka o jej istnieniu pochodzi z lat 1379–1382.;;area;no;yes;yes;Q1409002;pl:Twierdza Wisłoujście;2024-10-14;18.67943836242294;54.3956868771404;Point (479193.38592999457614496 725785.7665266600670293)
K1.10;LD00355;Centralne Muzeum Włókiennictwa w Łódzi;Największe w Europie muzeum poświęcone włókiennictwu i historii tkactwa. W chwili powstania było pierwszą taką placówką na świecie. Siedziba muzeum jest jedną z pierwszych na świecie adaptacji architektury postindustrialnej do celów muzealnych.;;area;no;no;yes;Q5061472;pl:Centralne Muzeum Włókiennictwa w Łodzi;2024-10-14;19.462534246314227;51.74550719518536;Point (531923.30917730752844363 431114.09183390095131472)
K1.10;LD00824;Muzeum Sztuki w Łodzi ms2;Kolekcja obejmuje dzieła sztuki artystów tworzących w XX i XXI wieku. Ekspozycja zajmuje trzy piętra należącego do Muzeum Sztuki budynku w kompleksie łódzkiej Manufaktury.;W KKP wszytkie oddziały muzeum występują zbiorczo jako jeden obiekt w CKKP zostały rozdzielone na osobne rekordy;area;no;no;yes;Q1141934;pl:Muzeum Sztuki w Łodzi;2024-10-14;19.446508329488815;51.77882529856124;Point (530794.55808323563542217 434811.646771271887701)
K1.10;LD00357;Muzeum Sztuki w Łodzi - Pałac Herbsta;Kolekcja obejmuje dzieła z zakresu malarstwa, rzeźby i obiektów przestrzennych, rysunku, grafiki oraz fotografii, wideo i instalacji. Jest największą i najstarszą muzealną kolekcją sztuki nowoczesnej w tej części Europy.;W KKP wszytkie oddziały muzeum występują zbiorczo jako jeden obiekt w CKKP zostały rozdzielone na osobne rekordy.;area;no;no;yes;Q1141934;pl:Muzeum Sztuki w Łodzi;2024-10-14;19.4847507835109;51.75429241029052;Point (533450.15763043449260294 432100.81924237683415413)
K1.10;LD00823;Muzeum Sztuki w Łodzi ms1;Znajduje się w pałacu Maurycego Poznańskiego. W tym oddziale muzeum znajduje się tu zaprojektowana przez Władysława Strzemińskiego Sala Neoplastyczna, która stanowiła centrum ekspozycji Międzynarodowej Kolekcji Sztuki Nowoczesnej grupy „a.r” Na dwóch piętrach przestrzeni ekspozycyjnej realizowane są wystawy czasowe prezentujące interesujące zjawiska w sztuce współczesnej.;W KKP wszytkie oddziały muzeum występują zbiorczo jako jeden obiekt w CKKP zostały rozdzielone na osobne rekordy.;area;no;no;yes;Q1141934;pl:Muzeum Sztuki w Łodzi;2024-10-14;19.447965943882444;51.77170709368285;Point (530899.94678704452235252 434020.82990729057928547)
K1.20;LD00361;Zespół budynków „Księży Młyn” w Łodzi;Zespół fabryk włókienniczych (przede wszystkim przędzalni bawełny) i obiektów towarzyszących, budowanych na terenie Łodzi od 1824 r. ;;area;no;no;yes;Q684754;pl:Księży Młyn;2024-10-14;19.482046949808034;51.75484888696033;Point (533263.17217860219534487 432161.45418867951957509)
K1.20;LD00360;Willa Leopolda Kindermanna w Łodzi;Jeden z najlepszych przykładów architektury secesyjnej w Polsce i Europie. Jednolita stylowo zewnętrznie i we wnętrzach (stiuki, witraże). W budynku mieści się Galeria Willa będąca częścią Miejskiej Galerii Sztuki w Łodzi.;;area;no;no;yes;Q4573321;pl:Willa Leopolda Kindermanna;2024-10-14;19.451609001918936;51.76910963027061;Point (531153.02584066428244114 433733.58245342347072437)
P.3.00;PD00010;"Rezerwat „Głazowisko Bachanowo nad Czarną Hańczą""";Geologiczno-krajobrazowy rezerwat przyrody o powierzchni 0,98 ha, objęty ochroną częściową, położony na Suwalszczyźnie. Jest to obszar w widłach rzeki Czarna Hańcza i jej dopływu – strumienia Kozikówka, pokryty dużą ilością głazów narzutowych. Rezerwat znajduje się w granicach Suwalskiego Parku Krajobrazowego.;;area;no;no;yes;Q9308434;pl:Rezerwat przyrody Głazowisko Bachanowo nad Czarną Hańczą;2024-10-14;22.791254998679086;54.23542780127172;Point (746979.43944312969688326 714546.83959115599282086)
K1.20;WP00102;Fort Winiary - Cytadela Poznańska;Centralny fort w strukturze umocnień Twierdzy Poznań (niem. Festung Posen) położony na Wzgórzu Winiarskim w Poznaniu.;;area;no;no;yes;Q53208;pl:Fort Winiary;2024-10-14;16.935125554558383;52.42134335923194;Point (359629.87121397076407447 508164.7996661567594856)
K1.10;ZP00114;Zamek Książąt Pomorskich – Muzeum w Darłowie;Gotycki zamek w Darłowie, dawna rezydencja dynastii Gryfitów. Muzeum gromadzi eksponaty z zakresu wyposażenia wnętrz, rzemiosła artystycznego, etnografii pomorskiej, sztuki sakralnej i sztuki Wschodu.;;area;no;no;yes;Q110388107;pl:Zamek Książąt Pomorskich – Muzeum w Darłowie;2024-10-14;16.411924596546786;54.41976019914143;Point (332132.92428405769169331 731500.59430948086082935)
K1.20;OP00475;Amfiteatr Tysiąclecia w Opolu;Jeden z najbardziej znanych obiektów tego typu w Polsce oraz jeden z najbardziej znanych symboli miasta. W amfiteatrze działa Narodowe Centrum Polskiej Piosenki oraz Muzeum Polskiej Piosenki.;;area;no;no;yes;Q9150001;pl:Amfiteatr Tysiąclecia w Opolu;2024-10-14;17.917890132421242;50.66729960216265;Point (423550.8894067207002081 311702.30734169582137838)
K1.20;WP00002;Pałac Myśliwski w Antoninie;Drewniany Pałac Myśliwski książąt Radziwiłłów zbudowany w latach 1822–1824 przez Karla Friedricha Schinkla dla księcia Antoniego Radziwiłła. Zbudowany na planie krzyża greckiego – korpus główny o kształcie oktagonalnym, do którego dobudowano cztery niższe skrzydła.;;area;no;no;yes;Q11814911;pl:Pałac w Antoninie;2024-10-14;17.85054216782958;51.51673687655821;Point (420267.34776673605665565 406203.76673971803393215)
K1.40;PK00004;Bazylika archikatedralna Wniebowzięcia Najświętszej Maryi Panny i św. Jana Chrzciciela w Przemyślu;Główna świątynia Archidiecezji Przemyskiej, znajdująca się w Przemyślu przy placu Katedralnym. Budowę obecnej katedry w stylu gotyckim rozpoczął w 1452 roku biskup Mikołaj Błażejowski. Po przebudowe w 1724 r. nadano jest stylistykę barokową. ;;area;no;no;yes;Q5052346;pl:Bazylika archikatedralna Wniebowzięcia Najświętszej Maryi Panny i św. Jana Chrzciciela w Przemyślu;2024-10-14;22.76820674806944;49.780954343556445;Point (771167.56481158046517521 219435.1186475170252379)
P.3.00;LD00022;Kopalnia Węgla Brunatnego „Bełchatów”;Jedyny w Polsce zbudowany przez człowieka obiekt widoczny z kosmosu. Odkrywka Pola Bełchatów ma długość 8,5 km, a w najszerszym miejscu jej szerokość osiąga 3,25 km. Głębokość odkrywki wynosi 310 m.;;area;no;no;yes;Q4900408;pl:Kopalnia Węgla Brunatnego „Bełchatów”;2024-10-14;19.29563138584879;51.23941533235598;Point (520631.18139527342282236 374787.21349113062024117)
P.3.00;DS00043;Kopalnia Węgla Brunatnego „Turów” w Bogatyni;Kopalnia eksploatowana w sposób przemysłowy metodą odkrywkową od 1904 r, obejmująca swym obszarem dawną miejscowość Turoszów.;;area;no;no;yes;Q7856623;pl:Kopalnia Węgla Brunatnego „Turów”;2024-10-14;14.899463295583503;50.90759202668402;Point (211832.66224296815926209 345865.74152945686364546)
K1.40;LU00003;Archikatedra św. Jana Chrzciciela i św. Jana Ewangelisty w Lublinie;Dawna świątynia Jezuitów, ukończona w 1625, zbudowana w stylu barokowym, z dodatkiem detali renesansowych. Jeden z największych kościołów w Lublinie;;area;no;no;yes;Q1698814;pl:Archikatedra św. Jana Chrzciciela i św. Jana Ewangelisty w Lublinie;2024-10-14;22.568700413977385;51.246732521561334;Point (748974.30201833252795041 381609.45646723167737946)
K1.40;ZP00227;Kościół pw. Najświętszej Maryi Panny, Świętego Jana Chrzciciela i Świętego Faustyna biskupa w Kamieniu Pomorskim;Romańsko-gotycka, ceglana, trójnawowa bazylika z wirydarzem. Kościół parafii rzymskokatolickiej św. Ottona. Historyczna katedra diecezji kamieńskiej. ;"Obiekt występował w KKP pod nazwą ""Katedra pw. św. Jana Chrzciciela w Kamieńu Pomorskim"" w CKKP zmieniona na pełną nazwę.";area;no;no;yes;Q1236632;pl:Konkatedra św. Jana Chrzciciela w Kamieniu Pomorskim;2024-10-14;14.772556331569326;53.97322852706661;Point (222875.95408082712674513 687022.72524721315130591)
K1.10;PM00141;Akwarium Gdyńskie;Muzeum otwarto w 1971 r. Część wystawiennicza jest podzielona na osiem sal tematycznych, zajmujących pięć pięter budynku w którym znajduje się 76 akwariów o łącznej pojemności ponad 600 ton wody. W akwariach żyje ponad 1 500 organizmów z około 250 gatunków.;;area;no;no;yes;Q623152;pl:Akwarium Gdyńskie;2024-10-14;18.557215574789474;54.518348291282294;Point (471346.14416505349799991 739472.9151137035805732)
P1.30;PM00008;Rezerwat „Jar rzeki Raduni” w Babim Dole;Krajobrazowy rezerwat przyrody na Pojezierzu Kaszubskim w powiecie kartuskim, utworzony w 1972 roku. Zajmuje powierzchnię 84,24 ha (akt powołujący podawał 74,26 ha). Znajduje się w całości w Obszarze Chronionego Krajobrazu Doliny Raduni, włączony do sieci Natura 2000.;;area;no;no;yes;Q10979811;pl:Jar Rzeki Raduni;2024-10-14;18.300442493981404;54.30518594021467;Point (454494.40279892698163167 715897.31508064619265497)
K1.40;WP00049;Kościół pw. Narodzenia Najświętszej Maryi Panny „Na pólku” w Bralinie;Drewniany kościół rzymskokatolick zbudowany na planie krzyża greskiego. Wybudowany w 1711 roku i położony około 1700 metrów od centrum Bralina. Pełni funkcję kościoła odpustowego i jest popularnym miejscem lokalnych pielgrzymek.;;area;no;no;yes;Q11745505;pl:Kościół Narodzenia Najświętszej Maryi Panny na Pólku pod Bralinem;2024-10-14;17.90125526405467;51.28653814313846;Point (423401.38204772997414693 380557.72272769582923502)
K1.40;DS00658;Ewangelicki Kościół Pokoju w Świdnicy;Największa drewniana barokowa świątynia w Europie, zabytkowy budynek sakralny wybudowany na mocy porozumień traktatu westfalskiego zawartego w 1648r. i kończącego wojnę trzydziestoletnią.;;area;yes;yes;yes;Q1456840;pl:Kościół Pokoju w Świdnicy;2024-10-14;16.49166374762382;50.84649587550244;Point (323475.30221997998887673 334061.6131002280744724)
K1.40;DS00209;Ewangelicki Kościół Pokoju w Jaworze;Drewniany kościół ewangelicki o konstrukcji szachulcowej, jest zabytkowym budynkiem sakralnym wybudowanym na mocy porozumień pokoju westfalskiego zawartego w 1648r. i kończącego wojnę trzydziestoletnią.;;area;yes;yes;yes;Q13586340;pl:Kościół Pokoju w Jaworze;2024-10-14;16.189096662446772;51.05392300177171;Point (303064.39776346634607762 357882.3700274201692082)
K1.40;KP00199;Kościół pw. Imienia Najświętszej Maryi Panny w Inowrocławiu;Najstarszy kościół Inowrocławia i jeden z najstarszych na Kujawach, sięgający metryką końca XII wieku. Znajduje się na szczycie wyniesienia, zwanego Białą Górą.Otoczony jest najstarszym (częściowo zachowanym) inowrocławskim cmentarzem.;;area;no;no;yes;Q11745055;pl:Kościół Imienia Najświętszej Maryi Panny w Inowrocławiu;2024-10-14;18.263654224741344;52.8000440734137;Point (450370.82927132747136056 548525.77172052359674126)
